julia version 1.10.5
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
19143.53 secs, 7166 evals, 7095 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19149.59 secs, 7167 evals, 7096 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19155.65 secs, 7168 evals, 7097 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19161.92 secs, 7171 evals, 7100 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19170.66 secs, 7173 evals, 7102 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19176.85 secs, 7174 evals, 7103 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19182.88 secs, 7175 evals, 7104 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19189.11 secs, 7176 evals, 7105 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19195.32 secs, 7177 evals, 7106 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19201.58 secs, 7180 evals, 7109 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19207.64 secs, 7182 evals, 7111 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19213.72 secs, 7187 evals, 7116 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19219.91 secs, 7190 evals, 7119 steps, improv/step: 0.221 (last = 0.3333), fitness=1.158849961
19226.29 secs, 7192 evals, 7121 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19232.48 secs, 7193 evals, 7122 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19238.93 secs, 7195 evals, 7124 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19247.65 secs, 7198 evals, 7127 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19253.88 secs, 7199 evals, 7128 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19260.06 secs, 7200 evals, 7129 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19268.27 secs, 7202 evals, 7131 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19276.44 secs, 7203 evals, 7132 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19283.49 secs, 7206 evals, 7135 steps, improv/step: 0.220 (last = 0.3333), fitness=1.158849961
19290.44 secs, 7207 evals, 7136 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19296.72 secs, 7208 evals, 7137 steps, improv/step: 0.221 (last = 1.0000), fitness=1.158849961
19303.23 secs, 7209 evals, 7138 steps, improv/step: 0.221 (last = 0.0000), fitness=1.158849961
19309.55 secs, 7211 evals, 7140 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19315.90 secs, 7212 evals, 7141 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19322.20 secs, 7213 evals, 7142 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19331.38 secs, 7214 evals, 7143 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19337.53 secs, 7215 evals, 7144 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19343.60 secs, 7218 evals, 7147 steps, improv/step: 0.220 (last = 0.3333), fitness=1.158849961
19349.67 secs, 7220 evals, 7149 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19355.73 secs, 7221 evals, 7150 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19361.82 secs, 7222 evals, 7151 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19367.91 secs, 7223 evals, 7152 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19373.98 secs, 7224 evals, 7153 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19380.08 secs, 7225 evals, 7154 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19386.29 secs, 7227 evals, 7156 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19392.37 secs, 7228 evals, 7157 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19398.52 secs, 7229 evals, 7158 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19404.77 secs, 7230 evals, 7159 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19410.89 secs, 7231 evals, 7160 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19419.28 secs, 7232 evals, 7161 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19425.62 secs, 7233 evals, 7162 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19433.67 secs, 7234 evals, 7163 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19440.72 secs, 7236 evals, 7165 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19463.10 secs, 7237 evals, 7166 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19469.40 secs, 7238 evals, 7167 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19475.53 secs, 7241 evals, 7170 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19481.61 secs, 7242 evals, 7171 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19487.84 secs, 7243 evals, 7172 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19494.05 secs, 7245 evals, 7174 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19500.33 secs, 7247 evals, 7176 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19506.61 secs, 7248 evals, 7177 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19512.68 secs, 7249 evals, 7178 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19518.97 secs, 7250 evals, 7179 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19525.24 secs, 7251 evals, 7180 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19531.48 secs, 7252 evals, 7181 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19537.75 secs, 7253 evals, 7182 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19544.02 secs, 7255 evals, 7184 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19551.26 secs, 7258 evals, 7187 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19557.79 secs, 7260 evals, 7189 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19564.22 secs, 7262 evals, 7191 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19571.16 secs, 7264 evals, 7193 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19577.35 secs, 7266 evals, 7195 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19587.88 secs, 7267 evals, 7196 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19594.22 secs, 7268 evals, 7197 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19600.84 secs, 7270 evals, 7199 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19607.14 secs, 7272 evals, 7201 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19613.32 secs, 7273 evals, 7202 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19619.63 secs, 7274 evals, 7203 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19625.68 secs, 7276 evals, 7205 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19631.90 secs, 7277 evals, 7206 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19638.48 secs, 7278 evals, 7207 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19645.03 secs, 7279 evals, 7208 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19651.24 secs, 7280 evals, 7209 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19657.47 secs, 7281 evals, 7210 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19663.92 secs, 7282 evals, 7211 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19670.32 secs, 7283 evals, 7212 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19678.20 secs, 7284 evals, 7213 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19684.72 secs, 7285 evals, 7214 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19693.40 secs, 7286 evals, 7215 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19699.73 secs, 7287 evals, 7216 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19706.56 secs, 7290 evals, 7219 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19712.85 secs, 7291 evals, 7220 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19719.78 secs, 7293 evals, 7222 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19728.59 secs, 7295 evals, 7224 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19735.14 secs, 7296 evals, 7225 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19741.45 secs, 7298 evals, 7227 steps, improv/step: 0.220 (last = 0.5000), fitness=1.158849961
19747.76 secs, 7300 evals, 7229 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19753.85 secs, 7302 evals, 7231 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19759.96 secs, 7303 evals, 7232 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19766.20 secs, 7304 evals, 7233 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19772.48 secs, 7305 evals, 7234 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19778.54 secs, 7306 evals, 7235 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19784.69 secs, 7308 evals, 7237 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19790.95 secs, 7309 evals, 7238 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19797.14 secs, 7310 evals, 7239 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19803.40 secs, 7312 evals, 7241 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19809.77 secs, 7313 evals, 7242 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19816.29 secs, 7315 evals, 7244 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19822.31 secs, 7316 evals, 7245 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19828.56 secs, 7317 evals, 7246 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19835.18 secs, 7318 evals, 7247 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19841.53 secs, 7325 evals, 7254 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19847.70 secs, 7326 evals, 7255 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19853.52 secs, 7327 evals, 7256 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19859.87 secs, 7329 evals, 7258 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19867.42 secs, 7330 evals, 7259 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19874.47 secs, 7332 evals, 7261 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19880.93 secs, 7333 evals, 7262 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19887.31 secs, 7334 evals, 7263 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19894.28 secs, 7337 evals, 7266 steps, improv/step: 0.220 (last = 0.3333), fitness=1.158849961
19900.71 secs, 7338 evals, 7267 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19907.35 secs, 7340 evals, 7269 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19913.42 secs, 7341 evals, 7270 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19919.70 secs, 7342 evals, 7271 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
19925.91 secs, 7343 evals, 7272 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19932.40 secs, 7344 evals, 7273 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19938.51 secs, 7347 evals, 7276 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19944.60 secs, 7348 evals, 7277 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19950.76 secs, 7349 evals, 7278 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19957.02 secs, 7351 evals, 7280 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19963.15 secs, 7352 evals, 7281 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19969.39 secs, 7353 evals, 7282 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19975.68 secs, 7356 evals, 7285 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19982.14 secs, 7358 evals, 7287 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19988.34 secs, 7359 evals, 7288 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
19995.39 secs, 7360 evals, 7289 steps, improv/step: 0.220 (last = 0.0000), fitness=1.158849961
20003.04 secs, 7361 evals, 7290 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20009.51 secs, 7363 evals, 7292 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20015.48 secs, 7364 evals, 7293 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
20021.40 secs, 7365 evals, 7294 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20031.76 secs, 7366 evals, 7295 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20038.12 secs, 7369 evals, 7298 steps, improv/step: 0.220 (last = 0.3333), fitness=1.158849961
20044.36 secs, 7375 evals, 7304 steps, improv/step: 0.219 (last = 0.1667), fitness=1.158849961
20050.21 secs, 7377 evals, 7306 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20056.46 secs, 7381 evals, 7310 steps, improv/step: 0.219 (last = 0.2500), fitness=1.158849961
20062.51 secs, 7382 evals, 7311 steps, improv/step: 0.220 (last = 1.0000), fitness=1.158849961
20068.43 secs, 7384 evals, 7313 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20074.53 secs, 7387 evals, 7316 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20081.37 secs, 7388 evals, 7317 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20087.45 secs, 7389 evals, 7318 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20093.52 secs, 7390 evals, 7319 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20099.82 secs, 7392 evals, 7321 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20106.63 secs, 7393 evals, 7322 steps, improv/step: 0.219 (last = 1.0000), fitness=1.158849961
20113.02 secs, 7394 evals, 7323 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20119.07 secs, 7395 evals, 7324 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20125.77 secs, 7399 evals, 7328 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20132.25 secs, 7401 evals, 7330 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20138.97 secs, 7402 evals, 7331 steps, improv/step: 0.219 (last = 1.0000), fitness=1.158849961
20145.11 secs, 7404 evals, 7333 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20151.20 secs, 7406 evals, 7335 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20157.82 secs, 7407 evals, 7336 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20163.93 secs, 7410 evals, 7339 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20170.25 secs, 7412 evals, 7341 steps, improv/step: 0.219 (last = 0.5000), fitness=1.158849961
20176.35 secs, 7417 evals, 7346 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20182.50 secs, 7418 evals, 7347 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20188.78 secs, 7420 evals, 7349 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20195.17 secs, 7423 evals, 7352 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20201.29 secs, 7426 evals, 7355 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20207.33 secs, 7427 evals, 7356 steps, improv/step: 0.219 (last = 1.0000), fitness=1.158849961
20213.80 secs, 7431 evals, 7360 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20220.27 secs, 7432 evals, 7361 steps, improv/step: 0.219 (last = 1.0000), fitness=1.158849961
20226.46 secs, 7433 evals, 7362 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20232.54 secs, 7435 evals, 7364 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20238.86 secs, 7437 evals, 7366 steps, improv/step: 0.219 (last = 0.0000), fitness=1.158849961
20245.10 secs, 7441 evals, 7370 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20251.34 secs, 7442 evals, 7371 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20257.66 secs, 7446 evals, 7375 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20264.20 secs, 7449 evals, 7378 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20270.65 secs, 7451 evals, 7380 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20277.89 secs, 7452 evals, 7381 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20284.32 secs, 7455 evals, 7384 steps, improv/step: 0.218 (last = 0.0000), fitness=1.158849961
20291.72 secs, 7456 evals, 7385 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20298.22 secs, 7457 evals, 7386 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20304.58 secs, 7458 evals, 7387 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20310.69 secs, 7461 evals, 7390 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20316.92 secs, 7462 evals, 7391 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20324.40 secs, 7463 evals, 7392 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20330.85 secs, 7464 evals, 7393 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20337.12 secs, 7466 evals, 7395 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20343.22 secs, 7467 evals, 7396 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20349.37 secs, 7468 evals, 7397 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20355.63 secs, 7469 evals, 7398 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20361.72 secs, 7470 evals, 7399 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20367.97 secs, 7471 evals, 7400 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20374.22 secs, 7473 evals, 7402 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20380.22 secs, 7474 evals, 7403 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20386.32 secs, 7475 evals, 7404 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20392.49 secs, 7476 evals, 7405 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20398.77 secs, 7477 evals, 7406 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20404.89 secs, 7478 evals, 7407 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20410.99 secs, 7479 evals, 7408 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20417.03 secs, 7480 evals, 7409 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20423.11 secs, 7484 evals, 7413 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20429.26 secs, 7486 evals, 7415 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20437.13 secs, 7488 evals, 7417 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20444.38 secs, 7489 evals, 7418 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20450.80 secs, 7491 evals, 7420 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20457.71 secs, 7498 evals, 7427 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20463.83 secs, 7499 evals, 7428 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20470.75 secs, 7500 evals, 7429 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20477.10 secs, 7504 evals, 7433 steps, improv/step: 0.218 (last = 0.2500), fitness=1.140507052
20483.15 secs, 7505 evals, 7434 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20489.43 secs, 7506 evals, 7435 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20495.59 secs, 7509 evals, 7438 steps, improv/step: 0.218 (last = 0.3333), fitness=1.140507052
20502.07 secs, 7510 evals, 7439 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20508.52 secs, 7511 evals, 7440 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20514.95 secs, 7512 evals, 7441 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20521.06 secs, 7515 evals, 7444 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20527.21 secs, 7516 evals, 7445 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20533.40 secs, 7519 evals, 7448 steps, improv/step: 0.218 (last = 0.3333), fitness=1.140507052
20539.59 secs, 7522 evals, 7451 steps, improv/step: 0.218 (last = 0.3333), fitness=1.140507052
20545.67 secs, 7524 evals, 7453 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20552.12 secs, 7526 evals, 7455 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20558.38 secs, 7528 evals, 7457 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20564.47 secs, 7530 evals, 7459 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20570.60 secs, 7532 evals, 7461 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20576.74 secs, 7533 evals, 7462 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20583.01 secs, 7535 evals, 7464 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20589.48 secs, 7536 evals, 7465 steps, improv/step: 0.218 (last = 1.0000), fitness=1.140507052
20595.88 secs, 7538 evals, 7467 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20602.03 secs, 7539 evals, 7468 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20609.21 secs, 7540 evals, 7469 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20615.75 secs, 7543 evals, 7472 steps, improv/step: 0.217 (last = 0.3333), fitness=1.140507052
20621.97 secs, 7545 evals, 7474 steps, improv/step: 0.218 (last = 0.5000), fitness=1.140507052
20628.07 secs, 7546 evals, 7475 steps, improv/step: 0.218 (last = 0.0000), fitness=1.140507052
20634.33 secs, 7547 evals, 7476 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20640.47 secs, 7550 evals, 7479 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20646.54 secs, 7551 evals, 7480 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20652.61 secs, 7552 evals, 7481 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20658.81 secs, 7553 evals, 7482 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20664.94 secs, 7554 evals, 7483 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20671.14 secs, 7555 evals, 7484 steps, improv/step: 0.217 (last = 1.0000), fitness=1.140507052
20677.71 secs, 7557 evals, 7486 steps, improv/step: 0.217 (last = 0.5000), fitness=1.140507052
20684.09 secs, 7559 evals, 7488 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20690.30 secs, 7563 evals, 7492 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20696.41 secs, 7566 evals, 7495 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20702.31 secs, 7568 evals, 7497 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20708.39 secs, 7569 evals, 7498 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20714.58 secs, 7570 evals, 7499 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20720.67 secs, 7572 evals, 7501 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20726.78 secs, 7575 evals, 7504 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20733.16 secs, 7578 evals, 7507 steps, improv/step: 0.217 (last = 0.3333), fitness=1.140507052
20739.79 secs, 7579 evals, 7508 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20746.62 secs, 7580 evals, 7509 steps, improv/step: 0.217 (last = 1.0000), fitness=1.140507052
20753.59 secs, 7581 evals, 7510 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20762.03 secs, 7584 evals, 7513 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20768.83 secs, 7585 evals, 7514 steps, improv/step: 0.217 (last = 1.0000), fitness=1.140507052
20774.89 secs, 7586 evals, 7515 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20782.57 secs, 7587 evals, 7516 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20788.83 secs, 7589 evals, 7518 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20795.01 secs, 7590 evals, 7519 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20801.14 secs, 7591 evals, 7520 steps, improv/step: 0.217 (last = 1.0000), fitness=1.140507052
20807.46 secs, 7592 evals, 7521 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20813.57 secs, 7595 evals, 7524 steps, improv/step: 0.217 (last = 0.3333), fitness=1.140507052
20819.83 secs, 7596 evals, 7525 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20826.01 secs, 7599 evals, 7528 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20832.21 secs, 7601 evals, 7530 steps, improv/step: 0.217 (last = 0.5000), fitness=1.140507052
20838.51 secs, 7602 evals, 7531 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20844.57 secs, 7604 evals, 7533 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20860.13 secs, 7605 evals, 7534 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20877.00 secs, 7606 evals, 7535 steps, improv/step: 0.217 (last = 1.0000), fitness=1.140507052
20883.18 secs, 7610 evals, 7539 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20889.95 secs, 7611 evals, 7540 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20896.34 secs, 7612 evals, 7541 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20902.51 secs, 7613 evals, 7542 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20908.62 secs, 7617 evals, 7546 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20915.58 secs, 7619 evals, 7548 steps, improv/step: 0.217 (last = 0.5000), fitness=1.140507052
20921.92 secs, 7620 evals, 7549 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
20928.05 secs, 7621 evals, 7550 steps, improv/step: 0.217 (last = 0.0000), fitness=1.140507052
