# Raw per-reef, per-year manta tow cover, cached from ReefMonitoring.get_manta_tow -
# read by 03_a_create_cover_manta_csv.jl and base/generate_clean_growth_intervals.jl
# instead of each hitting the API independently. Delete this file and re-run to force
# a fresh pull (e.g. after a new manta tow survey has landed).
# Generated: 2026-07-30T14:42:55.845
reef_name,report_year,mean
Hyde Reef,1995,0.24139628296773225
Hyde Reef,1996,0.28285702162144055
Hyde Reef,1997,0.25432229974074566
Hyde Reef,1998,0.32420278592476987
Hyde Reef,1999,0.28836444268228084
Hyde Reef,2000,0.3240206680348924
Hyde Reef,2001,0.38037251438977043
Hyde Reef,2002,0.3458037190024988
Hyde Reef,2003,0.34002214151571064
Hyde Reef,2004,0.3694183092423519
Hyde Reef,2005,0.3060732230796065
Hyde Reef,2007,0.37391563399800354
Hyde Reef,2009,0.13028675385906788
Hyde Reef,2011,0.10846554983345245
Hyde Reef,2013,0.09940847253360341
Hyde Reef,2015,0.1358534282531841
Hyde Reef,2017,0.24555339479980443
Hyde Reef,2021,0.5197882698544236
Hyde Reef,2022,0.5948548067888357
Hyde Reef,2023,0.5503589032961146
Hyde Reef,2024,0.4420509948123487
Hyde Reef,2025,0.4157439423671189
Hyde Reef,2026,0.4396634103289101
Jenkins Reef,2006,0.09125303993235549
Jenkins Reef,2008,0.16368087566797968
Jenkins Reef,2010,0.1291129713619812
Jenkins Reef,2012,0.17947807077982433
Jenkins Reef,2014,0.37882525332460315
Jenkins Reef,2016,0.5287983284062253
Jenkins Reef,2018,0.09945137390449085
Jenkins Reef,2020,0.08439731388581823
Jenkins Reef,2022,0.09516700018015184
Jenkins Reef,2026,0.2951679798201327
John Brewer Reef,1986,0.07332054123925781
John Brewer Reef,1987,0.046481756636601514
John Brewer Reef,1988,0.06627987507131443
John Brewer Reef,1989,0.04800947805274381
John Brewer Reef,1990,0.08597955398383271
John Brewer Reef,1993,0.13555069272806308
John Brewer Reef,1995,0.20348885283729265
John Brewer Reef,1996,0.1931030483106696
John Brewer Reef,1997,0.21528496498511795
John Brewer Reef,1998,0.30184905009780355
John Brewer Reef,1999,0.2089656359218046
John Brewer Reef,2000,0.22728857702589186
John Brewer Reef,2001,0.15553505747618662
John Brewer Reef,2002,0.11409174194662423
John Brewer Reef,2003,0.05975300560840839
John Brewer Reef,2004,0.05591523091267804
John Brewer Reef,2005,0.056577161669907734
John Brewer Reef,2007,0.05741360750106818
John Brewer Reef,2008,0.05800613778594913
John Brewer Reef,2009,0.06262518282055443
John Brewer Reef,2011,0.07101942354421127
John Brewer Reef,2013,0.150977444386664
John Brewer Reef,2015,0.3444173546040433
John Brewer Reef,2016,0.42513233930557365
John Brewer Reef,2017,0.37751976099866913
John Brewer Reef,2019,0.1741606266892871
John Brewer Reef,2020,0.11625536911021976
John Brewer Reef,2021,0.21888852032673098
John Brewer Reef,2022,0.21895669736469364
John Brewer Reef,2023,0.2339761846925083
John Brewer Reef,2024,0.1719309511245488
John Brewer Reef,2025,0.17238322553320828
John Brewer Reef,2026,0.17166013753524545
Knife Reef,1986,0.20330734867184247
Knife Reef,1987,0.17067612591728498
Knife Reef,1988,0.18888434632747933
Knife Reef,1989,0.16388179352841747
Knife Reef,1990,0.15763640943162158
Knife Reef,2002,0.2854686679566171
Knife Reef,2003,0.25051177259388147
Knife Reef,2006,0.23263695152968264
Knife Reef,2008,0.22843030301182757
Knife Reef,2010,0.26470487771030826
Knife Reef,2012,0.08657851125960327
Knife Reef,2014,0.1508850092598445
Knife Reef,2016,0.224058866022552
Knife Reef,2018,0.1646795258709473
Knife Reef,2020,0.2600140587442484
Knife Reef,2022,0.49585710067117705
Knife Reef,2024,0.5019304726081231
Knife Reef,2025,0.47636254846166376
Knife Reef,2026,0.4327607475863381
Lady Musgrave Island,2026,0.2650018520930197
Lady Musgrave Island,2025,0.39219264399073284
Lady Musgrave Island,2024,0.6323999140472124
Lady Musgrave Island,2023,0.5622966600386866
Lady Musgrave Island,2022,0.6766398006196754
Lady Musgrave Island,2021,0.5048703681736628
Lady Musgrave Island,2020,0.46398043317601445
Lady Musgrave Island,2019,0.5125465206755235
Lady Musgrave Island,2018,0.4091287125297779
Lady Musgrave Island,2017,0.39272442371803307
Lady Musgrave Island,2016,0.3171945561247271
Lady Musgrave Island,2014,0.19679982744393779
Lady Musgrave Island,2013,0.16843619724331382
Lady Musgrave Island,2012,0.15901431685110773
Lady Musgrave Island,2010,0.16362244197831388
Lady Musgrave Island,2009,0.3035983616418739
Lady Musgrave Island,2007,0.5347300317268993
Lady Musgrave Island,2006,0.5228584643638401
Lady Musgrave Island,2005,0.45708162870484953
Lady Musgrave Island,2004,0.5227668852049833
Lady Musgrave Island,2003,0.5414062217100307
Lady Musgrave Island,2002,0.5677394136123585
Lady Musgrave Island,2001,0.5186267615023136
Lady Musgrave Island,2000,0.47882120002950385
Lady Musgrave Island,1999,0.44856900595109966
Lady Musgrave Island,1998,0.36019800901201743
Lady Musgrave Island,1997,0.26196384438367665
Lady Musgrave Island,1996,0.21393834065347983
Lady Musgrave Island,1995,0.23887367827962447
Lady Musgrave Island,1994,0.1702473147591213
Lady Musgrave Island,1993,0.21181913766251312
Lady Musgrave Island,1992,0.3249949701419646
Lady Musgrave Island,1990,0.38597310809514757
Lady Musgrave Island,1988,0.6968480692807573
Lady Musgrave Island,1987,0.7119255451690627
Lady Musgrave Island,1986,0.5495187273599643
Linnet Reef,1986,0.2453126151949581
Linnet Reef,1987,0.24743130238435251
Linnet Reef,1988,0.4427498911440307
Linnet Reef,1989,0.2673161569962543
Linnet Reef,1990,0.3930860435790467
Linnet Reef,1992,0.3398384636789792
Linnet Reef,1993,0.3164692594057419
Linnet Reef,1995,0.3379672231430966
Linnet Reef,1996,0.32873355915706487
Linnet Reef,1997,0.26989649178533115
Linnet Reef,1998,0.2931586509912728
Linnet Reef,1999,0.34856622294827166
Linnet Reef,2000,0.22849540605166152
Linnet Reef,2001,0.2598666421578049
Linnet Reef,2002,0.2805194197381656
Linnet Reef,2003,0.28135431280756756
Linnet Reef,2004,0.18892335045293088
Linnet Reef,2005,0.2520476117440516
Linnet Reef,2006,0.22896452318868404
Linnet Reef,2007,0.30061294276640993
Linnet Reef,2008,0.2306059058194593
Linnet Reef,2009,0.23637420098178422
Linnet Reef,2010,0.292130923144319
Linnet Reef,2011,0.34689225627104703
Linnet Reef,2013,0.26521147533610845
Linnet Reef,2017,0.08561669096930842
Linnet Reef,2019,0.126085956775672
Linnet Reef,2020,0.19789737233297872
Linnet Reef,2021,0.15137952007988068
Linnet Reef,2022,0.2684296073760818
Linnet Reef,2023,0.296071868997576
Linnet Reef,2024,0.4268716041579156
Linnet Reef,2025,0.12094158745235965
Linnet Reef,2026,0.20481283749493082
Little Kelso Reef,1989,0.05457305087662624
Little Kelso Reef,1990,0.0975316127040209
Little Kelso Reef,2002,0.16960504299165366
Little Kelso Reef,2003,0.1259994649504758
Little Kelso Reef,2006,0.07713890653243559
Little Kelso Reef,2008,0.08968819972624764
Little Kelso Reef,2010,0.11936577767802137
Little Kelso Reef,2012,0.1131190190037172
Little Kelso Reef,2014,0.2109898567405787
Little Kelso Reef,2016,0.371977092187535
Little Kelso Reef,2018,0.24264701921118415
Little Kelso Reef,2020,0.12677725650237157
Little Kelso Reef,2021,0.21852573644182566
Little Kelso Reef,2023,0.2580795799598716
Little Kelso Reef,2025,0.24981373676646784
Little Kelso Reef,2026,0.2036641937525554
Lizard Isles,1986,0.15673303664279994
Lizard Isles,1987,0.12235682050627623
Lizard Isles,1988,0.202076311210944
Lizard Isles,1989,0.1294247579701664
Lizard Isles,1990,0.16588301870369473
Lizard Isles,1991,0.12916943219216492
Lizard Isles,1994,0.1905186813351563
Lizard Isles,1995,0.18641300950966197
Lizard Isles,1996,0.13410752694410735
Lizard Isles,1997,0.12729341047644754
Lizard Isles,1998,0.07858201904718477
Lizard Isles,1999,0.10529047966077795
Lizard Isles,2000,0.13344851974013774
Lizard Isles,2001,0.089395370937886
Lizard Isles,2002,0.0918094730208189
Lizard Isles,2003,0.12447041162336447
Lizard Isles,2004,0.08092647564379964
Lizard Isles,2005,0.1376079932611402
Lizard Isles,2006,0.12025308337807503
Lizard Isles,2007,0.1391019969611782
Lizard Isles,2008,0.13110859194137406
Lizard Isles,2009,0.1280579502111877
Lizard Isles,2010,0.14837046422132857
Lizard Isles,2011,0.13710131689653868
Lizard Isles,2013,0.13098624616271615
Lizard Isles,2015,0.07858475700890724
Lizard Isles,2017,0.0670210550132364
Lizard Isles,2019,0.06876110775792582
Lizard Isles,2021,0.1270762100717454
Lizard Isles,2022,0.19236703997917978
Lizard Isles,2023,0.18987564271206095
Lizard Isles,2024,0.21260299701064508
Lizard Isles,2025,0.11454689445448377
Lizard Isles,2026,0.19096649440430813
Macgillivray Reef,1986,0.3006863728354413
Macgillivray Reef,1987,0.29844786025755554
Macgillivray Reef,1989,0.3126641220066925
Macgillivray Reef,1992,0.3626100501291006
Macgillivray Reef,1993,0.3447124702817665
Macgillivray Reef,1994,0.35156620498616964
Macgillivray Reef,1995,0.3305694831535174
Macgillivray Reef,1996,0.30461275551127864
Macgillivray Reef,1997,0.3070642622447585
Macgillivray Reef,1998,0.1688983250398241
Macgillivray Reef,1999,0.3126757871987444
Macgillivray Reef,2000,0.24841168470592864
Macgillivray Reef,2002,0.1773510693449974
Macgillivray Reef,2003,0.24619068709000497
Macgillivray Reef,2004,0.17118418739748142
Macgillivray Reef,2005,0.2258629900227735
Macgillivray Reef,2006,0.26799164937733766
Macgillivray Reef,2007,0.3437961137524759
Macgillivray Reef,2008,0.23911799485389315
Macgillivray Reef,2009,0.3591117187791391
Macgillivray Reef,2010,0.2777236027470563
Macgillivray Reef,2011,0.2576336752050479
Macgillivray Reef,2013,0.33980296837764706
Macgillivray Reef,2015,0.08340827460446193
Macgillivray Reef,2017,0.07072685022457248
Macgillivray Reef,2019,0.07225779845669857
Macgillivray Reef,2020,0.10017025483633374
Macgillivray Reef,2021,0.19137657029663285
Macgillivray Reef,2022,0.3027277168636739
Macgillivray Reef,2023,0.36170727644659356
Macgillivray Reef,2024,0.463489277327135
Macgillivray Reef,2025,0.2830771078597239
Macgillivray Reef,2026,0.3397887482201538
Mackay Reef,1986,0.18679222205310414
Mackay Reef,1988,0.19277626710552812
Mackay Reef,1989,0.20073942608446665
Mackay Reef,1991,0.2461011195733428
Mackay Reef,1993,0.334016001821865
Mackay Reef,1995,0.2921331251942223
Mackay Reef,1996,0.29380444987953647
Mackay Reef,1998,0.2135793751834699
Mackay Reef,1999,0.18553392863414941
Mackay Reef,2000,0.2496574264793604
Mackay Reef,2001,0.21628522836771868
Mackay Reef,2002,0.2158630478012835
Mackay Reef,2003,0.14277480931420986
Mackay Reef,2004,0.19315825056797142
Mackay Reef,2005,0.19028555415199053
Mackay Reef,2006,0.2223243484925178
Mackay Reef,2007,0.23886755161522777
Mackay Reef,2008,0.20442563457232663
Mackay Reef,2009,0.25072987804336566
Mackay Reef,2010,0.2705187838422369
Mackay Reef,2011,0.285894584958321
Mackay Reef,2013,0.3225944061459304
Mackay Reef,2015,0.15980745555214854
Mackay Reef,2016,0.16724959003040352
Mackay Reef,2017,0.17288507357244876
Mackay Reef,2019,0.13526653504821817
Mackay Reef,2021,0.3266457003188105
Mackay Reef,2022,0.451893229557835
Mackay Reef,2023,0.30085807069084647
Mackay Reef,2024,0.42555916872558863
Mackay Reef,2025,0.16229957864568081
Mackay Reef,2026,0.23448209603751557
Martin Reef,2026,0.20612601420082613
Martin Reef,2025,0.21680924262868295
Martin Reef,2024,0.2717819302780137
Martin Reef,2023,0.41763295068314715
Martin Reef,2022,0.24045740101263685
Martin Reef,2021,0.23300231417514913
Martin Reef,2019,0.1239107019395548
Martin Reef,2017,0.10636521689280184
Martin Reef,2013,0.26562426473717715
Martin Reef,2011,0.33257177235756097
Martin Reef,2010,0.2898462648355477
Martin Reef,2009,0.27405533830593415
Martin Reef,2008,0.21554597540765405
Martin Reef,2007,0.2713553792514856
Martin Reef,2006,0.285676627160334
Martin Reef,2005,0.2930022152395237
Martin Reef,2004,0.17149483034548518
Martin Reef,2003,0.2547332754340359
Martin Reef,2002,0.22024811948073536
Martin Reef,2001,0.25750677816666745
Martin Reef,2000,0.28139727062585135
Martin Reef,1999,0.25620190928857267
Martin Reef,1998,0.19775854901545836
Martin Reef,1997,0.2224573183976001
Martin Reef,1996,0.25976827048081436
Martin Reef,1995,0.29156257493470006
Martin Reef,1993,0.22780077591882633
Martin Reef,1991,0.17683787057274458
Martin Reef,1990,0.2658058156971676
Michaelmas Cay,1987,0.09782751496646774
Michaelmas Cay,1988,0.13691227466733677
Michaelmas Cay,1990,0.13607825660189857
Michaelmas Cay,1991,0.0940308911915494
Michaelmas Cay,1993,0.11270548735061818
Michaelmas Cay,1994,0.09864860400959453
Michaelmas Cay,1995,0.11261728347002868
Michaelmas Cay,1996,0.09177723042209404
Michaelmas Cay,1997,0.15045386249612275
Michaelmas Cay,1998,0.1056477922142739
Michaelmas Cay,1999,0.09622506063482512
Michaelmas Cay,2000,0.10118081817542972
Michaelmas Cay,2001,0.11436004727021523
Michaelmas Cay,2002,0.12202436785725922
Michaelmas Cay,2003,0.11526577864842735
Michaelmas Cay,2004,0.10460023876504189
Michaelmas Cay,2005,0.11676482092282153
Michaelmas Cay,2006,0.13628010361097298
Michaelmas Cay,2007,0.11651948037147612
Michaelmas Cay,2009,0.14212940912866578
Michaelmas Cay,2013,0.09649677084036773
Michaelmas Cay,2015,0.12622228355368575
Michaelmas Cay,2017,0.12914696899278238
Michaelmas Cay,2019,0.10139287733221743
Michaelmas Cay,2021,0.10805077724083993
Michaelmas Cay,2023,0.1421708284386886
Michaelmas Cay,2026,0.1701282305426511
Moore Reef,1989,0.1264461314847428
Moore Reef,1990,0.2083598673623655
Moore Reef,1994,0.11674692249518187
Moore Reef,1997,0.1683060579636037
Moore Reef,2000,0.15419238008369565
Moore Reef,2006,0.14289534769209888
Moore Reef,2007,0.15067772006695826
Moore Reef,2010,0.1481505241200083
Moore Reef,2012,0.13941959484805527
Moore Reef,2014,0.16168400135862096
Moore Reef,2016,0.17768876923702032
Moore Reef,2018,0.11517377587354259
Myrmidon Reef,2026,0.4419609502890147
Myrmidon Reef,2025,0.29637463334043757
Myrmidon Reef,2024,0.46352214911599504
Myrmidon Reef,2023,0.49401207647015516
Myrmidon Reef,2022,0.4559100038909436
Myrmidon Reef,2021,0.3755562161989101
Myrmidon Reef,2020,0.15691784090098587
Myrmidon Reef,2019,0.24638980672372449
Myrmidon Reef,2017,0.15686329260536463
Myrmidon Reef,2015,0.10185556577087027
Myrmidon Reef,2013,0.10250421374563182
Myrmidon Reef,2011,0.08179327769808709
Myrmidon Reef,2007,0.13904809491459838
Myrmidon Reef,2005,0.28976205307623476
Myrmidon Reef,2003,0.20487183876197732
Myrmidon Reef,2002,0.2106718681884326
Myrmidon Reef,2001,0.256104431141039
Myrmidon Reef,2000,0.2184103645056881
Myrmidon Reef,1999,0.2560317217151972
Myrmidon Reef,1998,0.3031460785139755
Myrmidon Reef,1997,0.21750882693359191
Myrmidon Reef,1996,0.24234013405738622
Myrmidon Reef,1995,0.2878281729017212
Myrmidon Reef,1994,0.20286108741032383
Myrmidon Reef,1993,0.26933334020032235
Myrmidon Reef,1992,0.23253548853141567
Myrmidon Reef,1991,0.20509155938452153
Myrmidon Reef,1990,0.16624793350006908
Myrmidon Reef,1989,0.15152655611152716
Myrmidon Reef,1988,0.23157851182212172
No Name Reef,1986,0.13645283024839516
No Name Reef,1987,0.11345270001136408
No Name Reef,1988,0.097302153551806
No Name Reef,1990,0.13470457139148362
No Name Reef,1991,0.12987087716312412
No Name Reef,1994,0.2549540914771024
No Name Reef,1995,0.31392510903966964
No Name Reef,1996,0.2614795897142687
No Name Reef,1997,0.23748267233659737
No Name Reef,1998,0.25404986110765676
No Name Reef,1999,0.39821270275978143
No Name Reef,2000,0.2701506389131936
No Name Reef,2001,0.2366838749012954
No Name Reef,2002,0.21493103687655069
No Name Reef,2003,0.2880068329546357
No Name Reef,2004,0.2211527521504564
No Name Reef,2005,0.23995855778142908
No Name Reef,2006,0.20451251130894318
No Name Reef,2007,0.14700063539419092
No Name Reef,2008,0.19787237430219362
No Name Reef,2009,0.18438256827678842
No Name Reef,2010,0.20923529480616493
No Name Reef,2011,0.17215466078547792
No Name Reef,2013,0.16109242059620085
No Name Reef,2015,0.15058371741968404
No Name Reef,2017,0.09629845971251703
No Name Reef,2019,0.12233949215708245
No Name Reef,2020,0.13951612390717424
No Name Reef,2021,0.18077353908065358
No Name Reef,2022,0.23063485240109846
No Name Reef,2023,0.2186905277793978
No Name Reef,2024,0.21076549007860085
No Name Reef,2025,0.24245291807643804
No Name Reef,2026,0.19711104795635268
North Island,1991,0.3608636223223592
North Island,2006,0.44930282635869945
North Island,2008,0.4466788275228584
North Island,2010,0.19015549585384023
North Island,2014,0.26605766589661767
North Island,2016,0.4760260049241795
North Island,2018,0.42473808237502464
North Island,2020,0.4338352426198108
North Island,2021,0.4703262377624653
North Island,2026,0.17833872104243353
North Direction Island,1989,0.24687204865388995
North Direction Island,1994,0.4049515119475519
North Direction Island,1995,0.3412225088865026
North Direction Island,1996,0.250813460933922
North Direction Island,1997,0.22921698127264548
North Direction Island,1998,0.14700168119484913
North Direction Island,1999,0.2721684278378732
North Direction Island,2000,0.26942519916009483
North Direction Island,2001,0.24245085611149356
North Direction Island,2002,0.19175869128492556
North Direction Island,2003,0.2957133417234322
North Direction Island,2004,0.1992818591970085
North Direction Island,2005,0.38066422962704666
North Direction Island,2006,0.3875592958313843
North Direction Island,2007,0.3424580354180779
North Direction Island,2008,0.25894113717982464
North Direction Island,2009,0.4815120877340744
North Direction Island,2010,0.3630041802626798
North Direction Island,2011,0.2878943437666236
North Direction Island,2013,0.2902749538390041
North Direction Island,2015,0.06659947974468172
North Direction Island,2017,0.05486270734246097
North Direction Island,2019,0.08720280376487112
North Direction Island,2021,0.5003377145213509
North Direction Island,2022,0.43554040400403393
North Direction Island,2023,0.5161304789358984
North Direction Island,2024,0.5855532532393456
North Direction Island,2025,0.17997994575442175
North Direction Island,2026,0.13151179566187127
One Tree Island,1986,0.3910431668421849
One Tree Island,1987,0.60947444882516
One Tree Island,1988,0.5762741133903896
One Tree Island,1990,0.23436469499240514
One Tree Island,1992,0.3185531990763398
One Tree Island,1993,0.19342052361391557
One Tree Island,1994,0.17782487165652805
One Tree Island,1995,0.2444923861851695
One Tree Island,1996,0.3392475925610117
One Tree Island,1997,0.3408892246518359
One Tree Island,1998,0.3676071329862967
One Tree Island,1999,0.44110892301223803
One Tree Island,2000,0.4735337077879484
One Tree Island,2001,0.4043552133843494
One Tree Island,2002,0.5057894871130562
One Tree Island,2003,0.4583352010116058
One Tree Island,2004,0.4407593265549717
One Tree Island,2005,0.4010504046729191
One Tree Island,2007,0.367645965844693
One Tree Island,2009,0.2297520761024128
One Tree Island,2011,0.16114092976868985
One Tree Island,2013,0.23055246952986955
One Tree Island,2017,0.4006853205743854
One Tree Island,2019,0.4423516189249054
One Tree Island,2021,0.5564635639654886
One Tree Island,2022,0.6440264465057786
One Tree Island,2023,0.6240867807895126
One Tree Island,2024,0.605835289930235
One Tree Island,2025,0.2970632713378576
One Tree Island,2026,0.1374062626726102
Peart Reef,1986,0.06716731467412891
Peart Reef,1987,0.05894314157533522
Peart Reef,1988,0.06334126521758152
Peart Reef,1989,0.0686053858138013
Peart Reef,1992,0.15884845248395071
Peart Reef,2006,0.11299889014196698
Peart Reef,2008,0.11519880579521342
Peart Reef,2010,0.16500529315050141
Peart Reef,2012,0.12929037092137463
Peart Reef,2014,0.17493867365456012
Peart Reef,2016,0.1884818433122367
Peart Reef,2018,0.08048818761735212
Peart Reef,2020,0.10273585981782841
Peart Reef,2022,0.12974284140481943
Peart Reef,2023,0.2333210609316537
Peart Reef,2024,0.1960526689529816
Peart Reef,2025,0.16463466761226703
Peart Reef,2026,0.20358758742696473
Pickersgill Reef,1986,0.11544843623499014
Pickersgill Reef,1990,0.3208235113280607
Pickersgill Reef,1991,0.18339428980967748
Pickersgill Reef,1996,0.20469628383055918
Pickersgill Reef,1997,0.23542081483080754
Pickersgill Reef,1998,0.17466224971806119
Pickersgill Reef,1999,0.2285681542493392
Pickersgill Reef,2000,0.30599389275504985
Pickersgill Reef,2001,0.24023326453364943
Pickersgill Reef,2003,0.17378628514806435
Pickersgill Reef,2004,0.1731284145587541
Pickersgill Reef,2006,0.16724229257196077
Pickersgill Reef,2007,0.13679581949022018
Pickersgill Reef,2008,0.19007246995874721
Pickersgill Reef,2010,0.2086123430985859
Pickersgill Reef,2011,0.23097919879734988
Pickersgill Reef,2015,0.19151275130282897
Pickersgill Reef,2019,0.11328380895553261
Pickersgill Reef,2020,0.16874371192764898
Pickersgill Reef,2021,0.33816635809452134
Pickersgill Reef,2024,0.33576576396724667
Pompey Reef No.1,2006,0.2568453628980959
Pompey Reef No.1,2010,0.19601229688370253
Pompey Reef No.1,2012,0.20667089995314708
Pompey Reef No.1,2014,0.276911258761156
Pompey Reef No.1,2018,0.1908287770191459
Pompey Reef No.1,2020,0.31051294776313665
Pompey Reef No.1,2022,0.27534664246734125
Pompey Reef No.1,2023,0.33756607266292044
Pompey Reef No.1,2024,0.3937324513913016
Pompey Reef No.1,2025,0.36480451236905503
Pompey Reef No.1,2026,0.32454473971135767
Pompey Reef No.2,2006,0.2933499657605822
Pompey Reef No.2,2010,0.14817147321381524
Pompey Reef No.2,2012,0.16553133972641934
Pompey Reef No.2,2014,0.15802072387376018
Pompey Reef No.2,2018,0.1084260038656378
Pompey Reef No.2,2020,0.1244518285524035
Pompey Reef No.2,2022,0.1623562271457545
Pompey Reef No.2,2023,0.17629537571758425
Pompey Reef No.2,2024,0.2507176029701471
Pompey Reef No.2,2025,0.24040553212197766
Pompey Reef No.2,2026,0.1947560543508753
Rebe Reef,1990,0.27173501040179887
Rebe Reef,1994,0.2750533869235747
Rebe Reef,1995,0.19223143475787388
Rebe Reef,1996,0.19465913002672225
Rebe Reef,1997,0.17195269077921632
Rebe Reef,1998,0.24783309843775786
Rebe Reef,1999,0.2399461746873696
Rebe Reef,2000,0.2710774232871748
Rebe Reef,2001,0.2523520081915357
Rebe Reef,2002,0.28937145240301027
Rebe Reef,2003,0.20839921423626165
Rebe Reef,2004,0.20096650704471516
Rebe Reef,2005,0.2816516084276388
Rebe Reef,2011,0.08321723405940168
Rebe Reef,2013,0.08736503433721972
Rebe Reef,2015,0.10732353342437935
Rebe Reef,2017,0.2554340789034656
Rebe Reef,2019,0.3530270796465394
Rebe Reef,2021,0.6008222284560986
Rebe Reef,2022,0.5747304597978202
Rebe Reef,2023,0.6165877867557534
Rebe Reef,2024,0.4645329896817149
Rebe Reef,2025,0.5102897302822365
Rebe Reef,2026,0.45758577456406624
Reef 19-131,1989,0.23024468451846256
Reef 19-131,1990,0.18145684546375102
Reef 19-131,1994,0.2988290113278115
Reef 19-131,1995,0.22971908814907893
Reef 19-131,1996,0.3273031810254831
Reef 19-131,1997,0.16507096872748295
Reef 19-131,1998,0.17654901517169647
Reef 19-131,1999,0.1330764509921468
Reef 19-131,2000,0.1917666801661196
Reef 19-131,2001,0.153184274746873
Reef 19-131,2002,0.1806838843749353
Reef 19-131,2003,0.1059914055906416
Reef 19-131,2004,0.14941742718914494
Reef 19-131,2005,0.14042735723938
Reef 19-131,2006,0.16577730712384597
Reef 19-131,2007,0.19082042153804202
Reef 19-131,2009,0.17255634190590347
Reef 19-131,2010,0.20156124250462437
Reef 19-131,2011,0.17315610433525205
Reef 19-131,2013,0.15927947006433874
Reef 19-131,2015,0.1749855660617836
Reef 19-131,2017,0.25102474560451554
Reef 19-131,2019,0.15901679759434229
Reef 19-131,2021,0.1735288289494873
Reef 19-131,2022,0.3318305192175758
Reef 19-131,2023,0.2576507665593524
Reef 19-131,2024,0.2914437840516668
Reef 19-131,2025,0.2847360906854448
Reef 19-131,2026,0.2630387448994686
Reef 19-138,1990,0.20767658972410155
Reef 19-138,1991,0.2838900840722642
Reef 19-138,1993,0.21456679354766484
Reef 19-138,1994,0.23041597827051877
Reef 19-138,1995,0.27365310053113945
Reef 19-138,1996,0.2586183917383162
Reef 19-138,1997,0.16215439052934277
Reef 19-138,1998,0.16041426580335783
Reef 19-138,1999,0.16249429257282777
Reef 19-138,2000,0.20994661221121064
Reef 19-138,2001,0.2015826507313893
Reef 19-138,2002,0.2212884450606244
Reef 19-138,2003,0.15150690480126586
Reef 19-138,2004,0.14907126651198715
Reef 19-138,2005,0.2082326375651992
Reef 19-138,2006,0.1996541760404721
Reef 19-138,2007,0.2830763743767319
Reef 19-138,2008,0.233522623429085
Reef 19-138,2009,0.2266717598737564
Reef 19-138,2010,0.2250704128744894
Reef 19-138,2011,0.19529783937461737
Reef 19-138,2013,0.20503838465751795
Reef 19-138,2015,0.3112281598849105
Reef 19-138,2017,0.3680633375963261
Reef 19-138,2019,0.18109911362643935
Reef 19-138,2021,0.20327794334342614
Reef 19-138,2022,0.23390751243533633
Reef 19-138,2023,0.19899239919181497
Reef 19-138,2024,0.38130019690853995
Reef 19-138,2025,0.34239954542424034
Reef 20-104,1989,0.2209545973341624
Reef 20-104,1990,0.09146377135610224
Reef 20-104,1991,0.12829206980354516
Reef 20-104,1993,0.13664031096232665
Reef 20-104,1994,0.09030558652918626
Reef 20-104,1995,0.0927738026917318
Reef 20-104,1996,0.18276086996772348
Reef 20-104,1997,0.11417998196920891
Reef 20-104,1998,0.14442566748673422
Reef 20-104,1999,0.13619821585169425
Reef 20-104,2000,0.16045339639696723
Reef 20-104,2001,0.18144326358349008
Reef 20-104,2002,0.2772823030285753
Reef 20-104,2003,0.20578496172230185
Reef 20-104,2004,0.325283663744814
Reef 20-104,2005,0.2594982066418859
Reef 20-104,2007,0.25634969351822795
Reef 20-104,2009,0.22474286344998579
Reef 20-104,2010,0.15295215205172893
Reef 20-104,2011,0.10593812665814117
Reef 20-104,2013,0.15265587553858836
Reef 20-104,2015,0.2559521843254583
Reef 20-104,2017,0.3105875123046275
Reef 20-104,2021,0.3039312870420683
Reef 20-104,2022,0.2656156211771504
Reef 20-104,2023,0.1620565985837552
Reef 20-104,2024,0.3960550672176508
Reef 20-104,2025,0.3718468541884122
Reef 20-104,2026,0.4308080499800894
Reef 20-348,1999,0.15132153260011527
Reef 20-348,2002,0.22985785946673956
Reef 20-348,2005,0.18277158336850735
Reef 20-348,2010,0.07778892351437901
Reef 20-348,2011,0.08335398261781077
Reef 20-348,2014,0.09246699918604787
Reef 20-348,2016,0.15074289015150283
Reef 20-348,2022,0.27445437462599026
Reef 20-348,2023,0.2715906547371661
Reef 20-348,2025,0.18466983481156662
Reef 20-348,2026,0.1916163238972739
Reef 20-353,2006,0.386762607769087
Reef 20-353,2008,0.4678991128281669
Reef 20-353,2010,0.10778995152762277
Reef 20-353,2012,0.10806253088391345
Reef 20-353,2014,0.1502972215673548
Reef 20-353,2018,0.2859478989500697
Reef 20-353,2020,0.45590505991790387
Reef 20-353,2023,0.595862623595902
Reef 20-353,2025,0.4837476430883414
Reef 20-353,2026,0.5326076220581305
Reef 21-060,2006,0.44792621892104123
Reef 21-060,2010,0.12384843857912663
Reef 21-060,2012,0.12381994673054504
Reef 21-060,2014,0.06904033391168214
Reef 21-060,2018,0.10155052712903564
Reef 21-060,2020,0.11512924155569089
Reef 21-060,2022,0.23695570935162244
Reef 21-060,2023,0.347086895568557
Reef 21-060,2024,0.4194533488089491
Reef 21-060,2025,0.28876866682898833
Reef 21-060,2026,0.29702417511878487
Reef 21-062,2006,0.2534931727035521
Reef 21-062,2008,0.3894384870347139
Reef 21-062,2014,0.11439124883818338
Reef 21-062,2016,0.10146824995496515
